locid,deployid,speno,projectid,species,deploydate,tagtype,age,sex,datadatetime,datahour,quality,latitude,longitude,error_radius,error_semi_major_axis,error_semi_minor_axis,error_ellipse_orientation
75189,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-03T03:29:58Z,2005-11-03 03,B,67.70999908,-166.375,NA,NA,NA,NA
76038,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T07:12:28Z,2005-11-28 07,B,64.73799896,-168.62399292,NA,NA,NA,NA
76039,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T07:12:28Z,2005-11-28 07,B,64.73899841,-168.6230011,NA,NA,NA,NA
76040,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T07:14:33Z,2005-11-28 07,1,64.74900055,-168.6519928,1500,NA,NA,NA
76041,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T08:51:57Z,2005-11-28 08,B,64.75700378,-168.73699951,NA,NA,NA,NA
76042,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T08:51:57Z,2005-11-28 08,B,64.75700378,-168.74899292,NA,NA,NA,NA
76043,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T09:42:25Z,2005-11-28 09,A,64.75700378,-168.76899719,NA,NA,NA,NA
76044,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T11:17:39Z,2005-11-28 11,B,64.73600006,-168.80499268,NA,NA,NA,NA
76045,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T11:17:39Z,2005-11-28 11,B,64.73300171,-168.80000305,NA,NA,NA,NA
76046,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T12:51:55Z,2005-11-28 12,B,64.72299957,-168.81100464,NA,NA,NA,NA
76047,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T13:00:21Z,2005-11-28 13,1,64.72699738,-168.80900574,1500,NA,NA,NA
76048,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T14:08:58Z,2005-11-28 14,A,64.70800018,-168.79499817,NA,NA,NA,NA
76049,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T14:34:00Z,2005-11-28 14,A,64.69499969,-168.8769989,NA,NA,NA,NA
76050,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T14:41:27Z,2005-11-28 14,1,64.70300293,-168.85499573,1500,NA,NA,NA
76051,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T16:13:05Z,2005-11-28 16,A,64.7009964,-168.88600159,NA,NA,NA,NA
76052,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T16:20:43Z,2005-11-28 16,B,64.6969986,-168.86000061,NA,NA,NA,NA
76053,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T16:20:43Z,2005-11-28 16,B,64.6969986,-168.84899902,NA,NA,NA,NA
76054,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T17:32:48Z,2005-11-28 17,A,64.6969986,-168.83500671,NA,NA,NA,NA
76055,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-28T18:00:49Z,2005-11-28 18,A,64.69100189,-168.82600403,NA,NA,NA,NA
76056,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T00:21:52Z,2005-11-29 00,A,64.56099701,-168.91000366,NA,NA,NA,NA
76057,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T00:43:08Z,2005-11-29 00,2,64.56800079,-168.89399719,500,NA,NA,NA
76058,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T01:03:28Z,2005-11-29 01,A,64.58799744,-168.90699768,NA,NA,NA,NA
76059,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T01:48:19Z,2005-11-29 01,B,64.58000183,-168.90400696,NA,NA,NA,NA
76060,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T03:26:27Z,2005-11-29 03,A,64.62200165,-168.86999512,NA,NA,NA,NA
76061,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T03:27:39Z,2005-11-29 03,1,64.61599731,-168.92900085,1500,NA,NA,NA
76062,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T03:56:19Z,2005-11-29 03,B,64.62400055,-168.8500061,NA,NA,NA,NA
76063,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T04:21:03Z,2005-11-29 04,3,64.625,-168.82800293,250,NA,NA,NA
76064,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T05:03:15Z,2005-11-29 05,A,64.63500214,-168.7749939,NA,NA,NA,NA
76065,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T05:05:36Z,2005-11-29 05,2,64.63700104,-168.78599548,500,NA,NA,NA
76066,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T06:01:24Z,2005-11-29 06,B,64.65299988,-168.77099609,NA,NA,NA,NA
76067,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T06:01:24Z,2005-11-29 06,B,64.65399933,-168.76800537,NA,NA,NA,NA
76068,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T06:57:45Z,2005-11-29 06,Z,64.59899902,-169.16700745,NA,NA,NA,NA
76069,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T07:36:57Z,2005-11-29 07,2,64.6740036,-168.78300476,500,NA,NA,NA
76070,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T07:36:57Z,2005-11-29 07,2,64.6740036,-168.78399658,NA,NA,NA,NA
76071,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T08:40:36Z,2005-11-29 08,A,64.69300079,-168.80400085,NA,NA,NA,NA
76072,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T09:17:21Z,2005-11-29 09,A,64.70800018,-168.76300049,NA,NA,NA,NA
76073,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T10:56:41Z,2005-11-29 10,1,64.73100281,-168.77400208,1500,NA,NA,NA
76074,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T12:52:41Z,2005-11-29 12,2,64.75299835,-168.77999878,500,NA,NA,NA
76075,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T14:21:51Z,2005-11-29 14,A,64.77600098,-168.78300476,NA,NA,NA,NA
76076,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T14:24:02Z,2005-11-29 14,3,64.77500153,-168.78199768,250,NA,NA,NA
76077,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T14:33:27Z,2005-11-29 14,0,64.78700256,-168.82800293,NA,NA,NA,NA
76078,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T15:24:48Z,2005-11-29 15,B,64.81500244,-168.92100525,NA,NA,NA,NA
76079,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-29T15:27:24Z,2005-11-29 15,1,64.79399872,-168.78599548,1500,NA,NA,NA
76080,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-30T00:08:50Z,2005-11-30 00,A,64.73100281,-168.54100037,NA,NA,NA,NA
76081,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-30T00:22:13Z,2005-11-30 00,A,64.72299957,-168.53100586,NA,NA,NA,NA
76082,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-30T00:40:00Z,2005-11-30 00,3,64.72100067,-168.53999329,250,NA,NA,NA
76083,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-30T02:00:09Z,2005-11-30 02,A,64.68599701,-168.5,NA,NA,NA,NA
76084,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-30T03:01:52Z,2005-11-30 03,B,64.66000366,-168.47799683,NA,NA,NA,NA
76085,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-30T03:01:52Z,2005-11-30 03,B,64.65399933,-168.477005,NA,NA,NA,NA
76086,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-30T03:43:10Z,2005-11-30 03,A,64.64099884,-168.48599243,NA,NA,NA,NA
76087,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-30T03:43:10Z,2005-11-30 03,A,64.63999939,-168.48599243,NA,NA,NA,NA
76088,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-30T03:55:29Z,2005-11-30 03,B,64.63600159,-168.46200562,NA,NA,NA,NA
76089,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-30T03:55:29Z,2005-11-30 03,B,64.62999725,-168.45799255,NA,NA,NA,NA
76090,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2005-11-30T04:41:03Z,2005-11-30 04,B,64.59999847,-168.477005,NA,NA,NA,NA
76886,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T00:40:40Z,2006-01-04 00,A,57.3769989,-167.04600525,NA,NA,NA,NA
76887,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T01:15:50Z,2006-01-04 01,A,57.38899994,-167.00700378,NA,NA,NA,NA
76888,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T01:56:23Z,2006-01-04 01,B,57.35300064,-166.99200439,NA,NA,NA,NA
76889,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T01:58:39Z,2006-01-04 01,A,57.35599899,-167.02000427,NA,NA,NA,NA
76890,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T01:58:40Z,2006-01-04 01,A,57.35599899,-167.02000427,NA,NA,NA,NA
76891,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T02:18:11Z,2006-01-04 02,B,57.36600113,-166.99299622,NA,NA,NA,NA
76892,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T05:47:48Z,2006-01-04 05,B,57.3429985,-166.89100647,NA,NA,NA,NA
76893,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T07:14:03Z,2006-01-04 07,A,57.35100174,-166.83200073,NA,NA,NA,NA
76894,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T07:14:04Z,2006-01-04 07,A,57.34899902,-166.84700012,NA,NA,NA,NA
76895,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T07:36:14Z,2006-01-04 07,1,57.34000015,-166.83599854,1500,NA,NA,NA
76896,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T19:34:13Z,2006-01-04 19,B,57.25699997,-166.64900208,NA,NA,NA,NA
76897,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T19:47:21Z,2006-01-04 19,A,57.23899841,-166.65499878,NA,NA,NA,NA
76898,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T20:55:55Z,2006-01-04 20,B,57.22499847,-166.57499695,NA,NA,NA,NA
76899,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-04T21:28:05Z,2006-01-04 21,B,57.2140007,-166.54499817,NA,NA,NA,NA
76900,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T01:43:12Z,2006-01-05 01,B,57.13299942,-166.38600159,NA,NA,NA,NA
76901,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T02:47:01Z,2006-01-05 02,B,57.125,-166.39700317,NA,NA,NA,NA
76902,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T03:26:49Z,2006-01-05 03,2,57.11299896,-166.33799744,500,NA,NA,NA
76903,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T03:45:32Z,2006-01-05 03,A,57.12200165,-166.29699707,NA,NA,NA,NA
76904,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T03:45:32Z,2006-01-05 03,A,57.11600113,-166.272995,NA,NA,NA,NA
76905,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T05:09:35Z,2006-01-05 05,B,57.13399887,-166.19900513,NA,NA,NA,NA
76906,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T05:26:23Z,2006-01-05 05,A,57.13299942,-166.18600464,NA,NA,NA,NA
76907,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T05:42:54Z,2006-01-05 05,A,57.14500046,-166.18499756,NA,NA,NA,NA
76908,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T07:22:35Z,2006-01-05 07,A,57.16699982,-166.03300476,NA,NA,NA,NA
76909,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T08:29:07Z,2006-01-05 08,0,57.1590004,-166,NA,NA,NA,NA
76910,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T10:07:24Z,2006-01-05 10,A,57.1629982,-165.88800049,NA,NA,NA,NA
76911,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T13:19:14Z,2006-01-05 13,B,57.20399857,-165.72399902,NA,NA,NA,NA
76912,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T13:54:38Z,2006-01-05 13,B,57.20800018,-165.70599365,NA,NA,NA,NA
76913,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T13:54:38Z,2006-01-05 13,B,57.20800018,-165.72900391,NA,NA,NA,NA
76914,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-05T14:57:54Z,2006-01-05 14,B,57.20399857,-165.70199585,NA,NA,NA,NA
76915,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-06T05:04:29Z,2006-01-06 05,B,57.29499817,-165.17999268,NA,NA,NA,NA
76916,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-06T05:30:20Z,2006-01-06 05,1,57.30699921,-165.13999939,1500,NA,NA,NA
76917,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-06T05:30:20Z,2006-01-06 05,1,57.30599976,-165.13999939,NA,NA,NA,NA
76918,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-06T06:27:38Z,2006-01-06 06,B,57.33200073,-165.06900024,NA,NA,NA,NA
76919,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-06T07:06:33Z,2006-01-06 07,B,57.3390007,-165.05700684,NA,NA,NA,NA
76920,PL2005_5966_05L0002,PL2005_5966,KotzEB,Spotted seal,2005-09-25T10:45:00Z,SPLASH,PUP,F,2006-01-06T08:05:24Z,2006-01-06 08,B,57.35200119,-165.00999451,NA,NA,NA,NA
